method,lambda,seed,ev,mmd,ls,nls,dp,rtime
FairAA_Adv,0.15444521049463789,12,0.8320641230029736,0.3738373327245014,0.7459399332591768,0.839377085650723,0.13239870726328884,0.27578124997671694
FairAA_Adv,0.20475077537468658,12,0.7934468151404901,0.3158810323732943,0.7056729699666296,0.8391546162402669,0.10987683613587299,0.18017970898654312
FairAA_Adv,0.2714417616594907,12,0.6989387099908912,0.2146423169624077,0.6274749721913238,0.8810901001112347,0.056100859450558774,0.29347341699758545
FairAA_Adv,0.3598551938959685,12,0.6563837093390272,0.2090169311868123,0.5261401557285874,0.9026696329254728,0.013728444300570776,0.2041365000186488
FairAA_Adv,0.4770664608946602,12,0.7001673570781546,0.24818695953432252,0.5854282536151278,0.896440489432703,0.035487107224218495,0.26888041698839515
FairAA_Adv,0.632455532033676,12,0.6809228790484052,0.24279537393692324,0.532369299221357,0.8998887652947719,0.022913123571941182,0.3400713340379298
FairAA_Adv,0.8384576003307075,12,0.6682882048217398,0.2598427030415725,0.5215795328142381,0.899666295884316,0.018047161101302667,0.38203770900145173
FairAA_Adv,1.111558223377032,12,0.6382343649490898,0.22363704147472324,0.4517241379310345,0.9063403781979978,0.006334368215882034,0.359436959028244
FairAA_Adv,1.473612599456155,12,0.6063727834499533,0.2672066514615407,0.5022246941045607,0.9397107897664071,0.023063172566548627,0.29077391600003466
FairAA_Adv,1.953594555468786,12,0.655046463688544,0.2712686295937205,0.47219132369299227,0.9224694104560622,0.00677253055432301,0.3132668340113014
FairAA_Adv,2.589915211478102,12,0.6562334170375286,0.25853282454615606,0.49466073414905454,0.9127919911012237,0.005906323404532163,0.3703332500299439
FairAA_Adv,3.433496875730229,12,0.6510169827433627,0.2517268228289395,0.47119021134593997,0.936040044493882,0.0024282884716178357,0.3657023329869844
FairAA_Adv,4.551848162211128,12,-1.0494000939968768,2.7512743089323166,1.0,1.0,0.5,0.025231624953448772
FairAA_Adv,6.034466446811105,12,-1.0494000939968768,2.7512743089323166,1.0,1.0,0.5,0.02194612502353266
FairAA_Adv,7.999999999999999,12,-3.3035392361734566,2.7512743089323166,1.0,1.0,0.5,0.02110008301679045
FairAA_Adv,0.0,13,0.9775102779283814,1.1088626798474248,0.9866518353726363,0.9864293659621801,0.3151543184243537,0.07673170801717788
FairAA_Adv,0.049999999999999996,13,0.9528242782497104,0.7799063691841452,0.8957730812013349,0.8918798665183537,0.2521463621164167,0.27962966699851677
FairAA_Adv,0.06628589346310458,13,0.938961747524727,0.6963584497482525,0.885650723025584,0.8989988876529477,0.23222826762825682,0.2984503749758005
FairAA_Adv,0.08787639344404101,13,0.9191659969533478,0.6081204074902141,0.8591768631813125,0.9121245828698553,0.2090304634165216,0.2466576249571517
FairAA_Adv,0.1164993050750713,13,0.8889957020405844,0.503416347545653,0.8126807563959956,0.8815350389321468,0.1770108532983595,0.2584071670426056
FairAA_Adv,0.15444521049463789,13,0.8517740671428509,0.41003882647196965,0.7758620689655172,0.8505005561735262,0.14319929195806852,0.2818482920411043
FairAA_Adv,0.20475077537468658,13,0.8090801145792035,0.336660726689709,0.7383759733036708,0.8675194660734148,0.10965880674289699,0.19062412501079962
FairAA_Adv,0.2714417616594907,13,0.7089384258601645,0.2289137763708622,0.5513904338153505,0.8714126807563961,0.0501702170821029,0.25878295896109194
FairAA_Adv,0.3598551938959685,13,0.7335848408468089,0.2614951819187533,0.6054505005561734,0.860400444938821,0.05864980178545155,0.2740850410191342
FairAA_Adv,0.4770664608946602,13,0.6771097152437713,0.24842156193096454,0.48909899888765296,0.8778642936596219,0.02666441922137404,0.37534841703018174
FairAA_Adv,0.632455532033676,13,0.5393625936497838,0.27919578187316374,0.5501668520578422,0.9314794215795329,0.06044595889424243,0.29740866704378277
FairAA_Adv,0.8384576003307075,13,0.6522588946968151,0.24919180286348408,0.4573971078976641,0.8914349276974416,0.005199224904152783,0.29573758301557973
FairAA_Adv,1.111558223377032,13,0.6488691453904726,0.2744949499066652,0.46195773081201336,0.8849833147942157,0.00575914281587047,0.3154676249832846
FairAA_Adv,1.473612599456155,13,0.6136472139989604,0.260091951807693,0.46974416017797554,0.9013348164627363,0.017958684653637348,0.325420374982059
FairAA_Adv,1.953594555468786,13,0.6377628879532474,0.2555959487600496,0.4258064516129032,0.9013348164627363,0.004622236409052648,0.3684352500131354
FairAA_Adv,2.589915211478102,13,-1.0494000939968768,2.7512743089323166,1.0,1.0,0.5,0.026771874981932342
FairAA_Adv,3.433496875730229,13,-2.447704407201124,2.7512743089323166,1.0,1.0,0.5,0.01592000003438443
FairAA_Adv,4.551848162211128,13,-3.4010439849815217,2.7512743089323166,1.0,1.0,0.5,0.02435533399693668
FairAA_Adv,6.034466446811105,13,-1.0494000939968768,2.7512743089323175,1.0,1.0,0.5,0.021503625030163676
FairAA_Adv,7.999999999999999,13,-1.0494000939968768,2.7512743089323166,1.0,1.0,0.5,0.021339833037927747
FairAA_Adv,0.0,14,0.9775102779283814,1.1088626761618696,0.9965517241379309,0.9590656284760846,0.31515431812936767,0.07819791603833437
FairAA_Adv,0.049999999999999996,14,0.9528324328617079,0.780003654097108,0.8624026696329254,0.8723025583982202,0.25217344903393313,0.21324162505334243
FairAA_Adv,0.06628589346310458,14,0.9389643296094802,0.6963533104903181,0.8453837597330367,0.846273637374861,0.2321946130866045,0.329864458006341
FairAA_Adv,0.08787639344404101,14,0.9191657972385187,0.6081666830833898,0.8078976640711902,0.8522803114571745,0.20905254614984095,0.28148908296134323
FairAA_Adv,0.1164993050750713,14,0.8918687343705054,0.5107583387352572,0.7648498331479422,0.842602892102336,0.17853496386554796,0.28679033304797485
FairAA_Adv,0.15444521049463789,14,0.8320641234905851,0.37383733374815004,0.7086763070077865,0.8624026696329254,0.13239870808959242,0.2700320410076529
FairAA_Adv,0.20475077537468658,14,0.7934468152499319,0.3158810324314345,0.6815350389321468,0.8602892102335928,0.10987683683471616,0.16451487503945827
FairAA_Adv,0.2714417616594907,14,0.6989390258570611,0.21464219508164833,0.5865406006674083,0.8890989988876529,0.05610080424033512,0.2942243330180645
FairAA_Adv,0.3598551938959685,14,0.6563827926751687,0.2090138976694199,0.4847608453837598,0.9125695216907674,0.013728136937831419,0.19671495800139382
FairAA_Adv,0.4770664608946602,14,0.6881727478986623,0.25146775678206557,0.5408231368186873,0.9457174638487208,0.03242090813187556,0.36257462500361726
FairAA_Adv,0.632455532033676,14,0.6254429489256252,0.24333061079062218,0.5184649610678532,0.94293659621802,0.002241263851469673,0.35475350002525374
FairAA_Adv,0.8384576003307075,14,0.5918960727461184,0.26013063965792727,0.5371523915461623,0.949610678531702,0.028998915953041757,0.3384264169726521
FairAA_Adv,1.111558223377032,14,0.6566173884185709,0.24786887699139903,0.5126807563959955,0.9330367074527253,0.008587543524291176,0.29463095898972824
FairAA_Adv,1.473612599456155,14,0.6129352132318743,0.25746532406186085,0.53559510567297,0.9399332591768632,0.016132087920365905,0.2252955000149086
FairAA_Adv,1.953594555468786,14,-1.8296948073617818,2.6683759330412213,0.9896551724137931,0.9896551724137931,0.4951923076923077,0.3260883750044741
FairAA_Adv,2.589915211478102,14,0.6398283139515917,0.25294126840687936,0.5375973303670745,0.943159065628476,0.003305808737776042,0.3503277080017142
FairAA_Adv,3.433496875730229,14,-1.8835927375046566,2.7512743089323166,1.0,1.0,0.5,0.27821716596372426
FairAA_Adv,4.551848162211128,14,-0.6580197318110692,2.7512743089323166,1.0,1.0,0.5,0.028738083026837558
FairAA_Adv,6.034466446811105,14,-0.47051889406667735,2.7512743089323166,1.0,1.0,0.5,0.02097049995791167
FairAA_Adv,7.999999999999999,14,-0.5188184327971483,2.7512743089323166,1.0,1.0,0.5,0.020936957967933267
FairAA_Adv,0.0,15,0.9775102779283816,1.1088626774516197,0.9870967741935484,0.9769744160177976,0.315154318484085,0.08230833400739357
FairAA_Adv,0.049999999999999996,15,0.9528324773270798,0.7800041985174457,0.8662958843159064,0.8777530589543938,0.25217359842410003,0.2025327499723062
FairAA_Adv,0.06628589346310458,15,0.9389643595291601,0.6963534813789805,0.8531701890989989,0.8745272525027807,0.2321946422486455,0.31405799998901784
FairAA_Adv,0.08787639344404101,15,0.9191657965893127,0.6081666891831128,0.8223581757508341,0.8609566184649611,0.20905254658848024,0.28780295804608613
FairAA_Adv,0.1164993050750713,15,0.8918687342527145,0.5107583388983519,0.7991101223581758,0.8374860956618464,0.17853496454644843,0.2887474169838242
FairAA_Adv,0.15444521049463789,15,0.8320641232732955,0.3738373332733839,0.7427141268075641,0.8506117908787543,0.1323987078480648,0.27104141702875495
FairAA_Adv,0.20475077537468658,15,0.7934468176794715,0.3158810333141731,0.696218020022247,0.8646273637374862,0.1098768379688008,0.16839008301030844
FairAA_Adv,0.2714417616594907,15,0.6989382291022581,0.21464144880009117,0.610901001112347,0.907007786429366,0.056101051907739605,0.2919017919921316
FairAA_Adv,0.3598551938959685,15,0.6563816440806356,0.2090121180671008,0.5149054505005562,0.8863181312569521,0.013727711252796718,0.19931966601870954
FairAA_Adv,0.4770664608946602,15,0.6892276728346802,0.26547408681093104,0.5104560622914349,0.90055617352614,0.02634810676460183,0.27967945899581537
FairAA_Adv,0.632455532033676,15,0.536636865226603,0.27165055118307924,0.539599555061179,0.9502780867630701,0.055965543813609124,0.3024133750004694
FairAA_Adv,0.8384576003307075,15,0.4127592812809585,0.3503937209809253,0.5968854282536151,0.9767519466073414,0.08749620409098152,0.31668812496354803
FairAA_Adv,1.111558223377032,15,0.6614749645712965,0.25469214308828275,0.45917686318131257,0.9132369299221358,0.012996378861987623,0.2720857079839334
FairAA_Adv,1.473612599456155,15,0.6187321772977497,0.26835574128155365,0.5066740823136819,0.9403781979977752,0.012852951810288518,0.3222287080134265
FairAA_Adv,1.953594555468786,15,-1.4123231358375903,2.2246225820726924,0.9903225806451612,0.9903225806451612,0.4903846153846154,0.26454191701486707
FairAA_Adv,2.589915211478102,15,0.5631138087582692,0.20971817872132786,0.4974416017797553,0.9231368186874305,0.010680987966914836,0.022561042045708746
FairAA_Adv,3.433496875730229,15,-3.4010439849815217,2.7512743089323166,1.0,1.0,0.5,0.02222774998517707
FairAA_Adv,4.551848162211128,15,0.23302173645723911,0.442289594855471,0.560622914349277,0.8151279199110121,0.02727857624783426,0.013529874966479838
FairAA_Adv,6.034466446811105,15,-0.9373543519003946,2.7512743089323166,1.0,1.0,0.5,0.02142504195217043
FairAA_Adv,7.999999999999999,15,-0.9373543519003946,2.7512743089323166,1.0,1.0,0.5,0.021857624989934266
FairAA_Adv,0.0,16,0.9775102779283817,1.108862680811241,0.9797552836484982,0.9763070077864295,0.3151543199353339,0.08599354198668152
FairAA_Adv,0.049999999999999996,16,0.9528332725349419,0.7800081262706909,0.8989988876529477,0.8783092324805338,0.2521742254019153,0.1890822920249775
FairAA_Adv,0.06628589346310458,16,0.938968305399471,0.6963916715092691,0.8785317018909901,0.8914349276974416,0.23223442477906958,0.246430083992891
FairAA_Adv,0.08787639344404101,16,0.9201096825220533,0.6112913213596627,0.8481646273637373,0.8576195773081201,0.20965501450386342,0.21123191603692248
FairAA_Adv,0.1164993050750713,16,0.889958400175008,0.506125171585332,0.7984427141268077,0.8552836484983315,0.1775995044096562,0.27069058298366144
FairAA_Adv,0.15444521049463789,16,0.8509908914110429,0.40854699712770803,0.7751946607341491,0.8444938820912125,0.14274972118040466,0.2820712919929065
FairAA_Adv,0.20475077537468658,16,0.8084810759247989,0.3358047836375913,0.7317018909899888,0.8789766407119022,0.10945991770327151,0.15443645894993097
FairAA_Adv,0.2714417616594907,16,0.7615691935191845,0.2807203513950076,0.6806451612903224,0.90678531701891,0.08096861687224133,0.21788570802891627
FairAA_Adv,0.3598551938959685,16,0.7094228271826724,0.24547442512548628,0.617908787541713,0.9119021134593993,0.04309113757489664,0.2527179580065422
FairAA_Adv,0.4770664608946602,16,0.7053689309282156,0.2514507661527314,0.5903225806451613,0.9050055617352613,0.039331340026684085,0.30659429100342095
FairAA_Adv,0.632455532033676,16,0.5688680587017252,0.2531547721614491,0.4761957730812013,0.9330367074527253,0.021095872375047245,0.35277858399786055
FairAA_Adv,0.8384576003307075,16,0.609619213134654,0.25281127046950597,0.47897664071190216,0.9289210233592881,0.019758541943651522,0.3453297499800101
FairAA_Adv,1.111558223377032,16,0.6395945073415259,0.23787087355073766,0.48231368186874307,0.9229143492769744,0.008933671313111187,0.297617917007301
FairAA_Adv,1.473612599456155,16,0.6272525699355089,0.25716977700885346,0.4795328142380423,0.9127919911012234,0.009041792457002568,0.24055924999993294
FairAA_Adv,1.953594555468786,16,0.27115684541504115,1.1424921150610707,0.89265850945495,0.9369299221357064,0.278776432181141,0.31616870797006413
FairAA_Adv,2.589915211478102,16,-3.4010439849815217,2.7512743089323166,1.0,1.0,0.5,0.02341262495610863
FairAA_Adv,3.433496875730229,16,-2.929161044340116,2.7512743089323166,1.0,1.0,0.5,0.023858666012529284
FairAA_Adv,4.551848162211128,16,-0.6580197318110692,2.7512743089323166,1.0,1.0,0.5,0.022886041027959436
FairAA_Adv,6.034466446811105,16,-0.5961039847891414,2.7512743089323166,1.0,1.0,0.5,0.11537150002550334
FairAA_Adv,7.999999999999999,16,-3.164697612864167,2.7512743089323166,1.0,1.0,0.5,0.11382670799503103
FairAA_Adv,0.0,17,0.9775102779283823,1.1088626814726514,0.9903225806451612,0.9666295884315905,0.3151543181450531,0.09137254202505574
FairAA_Adv,0.049999999999999996,17,0.9528326052373473,0.7800048172364882,0.8704115684093436,0.857730812013348,0.2521736919169224,0.20169045799411833
FairAA_Adv,0.06628589346310458,17,0.9389644012097105,0.696353691968584,0.8471635150166851,0.8710789766407119,0.23219467015021478,0.31379875005222857
FairAA_Adv,0.08787639344404101,17,0.9192183276969982,0.6083562767087005,0.80734149054505,0.8510567296996662,0.20908690578327238,0.2927418749895878
FairAA_Adv,0.1164993050750713,17,0.8918687341842033,0.5107583372297374,0.7675194660734149,0.8409343715239155,0.17853496365178412,0.28436841699294746
FairAA_Adv,0.15444521049463789,17,0.8320641226037857,0.3738373363659955,0.7281423804226919,0.8135706340378199,0.13239870683672075,0.27155808301176876
FairAA_Adv,0.20475077537468658,17,0.7934468160992606,0.31588103593986216,0.6915461624026696,0.8773081201334815,0.10987683614755506,0.16599150002002716
FairAA_Adv,0.2714417616594907,17,0.6989429953245215,0.21463888506061696,0.6133481646273637,0.9104560622914348,0.05609987265209867,0.2903874999610707
FairAA_Adv,0.3598551938959685,17,0.6563792068116439,0.20899814410730821,0.5121245828698554,0.882869855394883,0.013727040542747787,0.20308537501841784
FairAA_Adv,0.4770664608946602,17,0.6584009071782324,0.23990090428728972,0.5065628476084538,0.9394883203559511,0.019460770891911262,0.37943241704488173
FairAA_Adv,0.632455532033676,17,0.6840856137661315,0.2512876781702287,0.5318131256952169,0.9201334816462736,0.02569528715202348,0.27729958295822144
FairAA_Adv,0.8384576003307075,17,0.41047887324389465,0.3525374570969652,0.6293659621802001,0.9659621802002224,0.08767500320547841,0.34133583394577727
FairAA_Adv,1.111558223377032,17,0.5817570399561596,0.25663853454012625,0.536040044493882,0.9558398220244715,0.03893250102443445,0.29954766703303903
FairAA_Adv,1.473612599456155,17,0.6225079932382702,0.2629920096680034,0.5869855394883203,0.9325917686318131,0.014375237532776017,0.2617198329535313
FairAA_Adv,1.953594555468786,17,0.6339112147764336,0.2516985541736581,0.4957730812013348,0.9422691879866519,0.007041866269235975,0.41358875000150874
FairAA_Adv,2.589915211478102,17,-1.0458834285010603,2.6986195583822994,0.9967741935483871,0.9967741935483871,0.4951923076923077,0.023099042009562254
FairAA_Adv,3.433496875730229,17,0.20756780297071886,0.35972055794042473,0.5699666295884316,0.7921023359288097,0.026895743723690545,0.023834791965782642
FairAA_Adv,4.551848162211128,17,-0.1374824277863247,0.02626275245588805,0.47252502780867633,0.49176863181312563,0.0029593711773894943,0.02182458300376311
FairAA_Adv,6.034466446811105,17,-3.4010439849815217,2.7512743089323175,1.0,1.0,0.5,0.020625334000214934
FairAA_Adv,7.999999999999999,17,-1.0494000939968768,2.7512743089323175,1.0,1.0,0.5,0.02111462503671646
FairAA_Adv,0.0,18,0.977510277928382,1.108862677765204,0.9967741935483871,0.9694104560622915,0.31515431859241194,0.0820769999991171
FairAA_Adv,0.049999999999999996,18,0.9528331987434664,0.7800074610049368,0.9061179087875416,0.9194660734149055,0.25217406312872553,0.2050339170382358
FairAA_Adv,0.06628589346310458,18,0.9389645577258718,0.6963544686299091,0.8959955506117907,0.9020022246941046,0.23219477318393303,0.3145019169896841
FairAA_Adv,0.08787639344404101,18,0.9192183270517439,0.6083562688219399,0.8492769744160178,0.8994438264738598,0.20908690236014732,0.29038525000214577
FairAA_Adv,0.1164993050750713,18,0.886861374820988,0.4973969246851261,0.8126807563959956,0.8822024471635149,0.175420492853144,0.28615870798239484
FairAA_Adv,0.15444521049463789,18,0.832064123180394,0.37383733616426146,0.7726362625139045,0.8555061179087875,0.1323987074837853,0.26832183299120516
FairAA_Adv,0.20475077537468658,18,0.7934468144750355,0.31588103520321653,0.7254727474972192,0.8697441601779756,0.10987683517355279,0.1679893329855986
FairAA_Adv,0.2714417616594907,18,0.6989423267049005,0.2146387183736327,0.6136818687430479,0.8863181312569521,0.056099637826166907,0.2909490420133807
FairAA_Adv,0.3598551938959685,18,0.7353583999458755,0.2633460908781476,0.6378197997775306,0.9058954393770857,0.05920875511978486,0.2766507909982465
FairAA_Adv,0.4770664608946602,18,0.6466894594899991,0.22700279644016474,0.42736373748609563,0.9095661846496107,0.004080530206561718,0.2891188749927096
FairAA_Adv,0.632455532033676,18,0.6359731829339614,0.2365791642963847,0.43859844271412685,0.9226918798665183,0.003743408100655689,0.2677206660155207
FairAA_Adv,0.8384576003307075,18,0.6077747412612506,0.24944578621366437,0.46562847608453833,0.9190211345939933,0.02056413870498216,0.3141393749974668
FairAA_Adv,1.111558223377032,18,0.5688168588113963,0.2767787930790262,0.5417130144605117,0.9325917686318131,0.043708079602611284,0.36458570801187307
FairAA_Adv,1.473612599456155,18,0.6053760310759903,0.26689521323989424,0.4723025583982203,0.9125695216907677,0.023165049119170195,0.3362737080315128
FairAA_Adv,1.953594555468786,18,0.6539685428796638,0.27374426177067746,0.4685205784204672,0.9385984427141268,0.005856369829249815,0.2762319580069743
FairAA_Adv,2.589915211478102,18,0.6553420289517595,0.2619452519924157,0.4473859844271413,0.9190211345939934,0.00471521043545408,0.3646770410123281
FairAA_Adv,3.433496875730229,18,0.6355509050353434,0.27991979473171585,0.4457174638487208,0.9153503893214683,0.007550111659521817,0.3673891249927692
FairAA_Adv,4.551848162211128,18,-0.6580197318110692,2.7512743089323166,1.0,1.0,0.5,0.033706874994095415
FairAA_Adv,6.034466446811105,18,-0.6580197318110692,2.7512743089323166,1.0,1.0,0.5,0.02078654197975993
FairAA_Adv,7.999999999999999,18,-0.8900608166158286,2.7512743089323166,1.0,1.0,0.5,0.021355082979425788
FairAA_Adv,0.0,19,0.9775102779283816,1.1088626867870444,0.9901001112347053,0.956729699666296,0.3151543199134586,0.07912850001594052
FairAA_Adv,0.049999999999999996,19,0.9528333585817524,0.7800085529992775,0.8639599555061178,0.8874304783092326,0.25217429228302746,0.18563383299624547
FairAA_Adv,0.06628589346310458,19,0.9389646666906789,0.6963550397095902,0.8469410456062292,0.860511679644049,0.2321948565485943,0.3217779580154456
FairAA_Adv,0.08787639344404101,19,0.9192183276808035,0.6083562771723874,0.8167964404894328,0.8497219132369299,0.2090869061531729,0.2816960000200197
FairAA_Adv,0.1164993050750713,19,0.8918687342087847,0.5107583397800577,0.7862068965517242,0.8563959955506117,0.17853496430731414,0.2821097089909017
FairAA_Adv,0.15444521049463789,19,0.8320641232015775,0.3738373332129996,0.7298109010011123,0.832480533926585,0.13239870771241286,0.26719166699331254
FairAA_Adv,0.20475077537468658,19,0.7934468145695791,0.31588103134919526,0.6824249165739711,0.8529477196885427,0.10987683654780855,0.1661449170205742
FairAA_Adv,0.2714417616594907,19,0.6989414952338548,0.21463986291848908,0.5872080088987766,0.871635150166852,0.05610007580396526,0.28787033300613984
FairAA_Adv,0.3598551938959685,19,0.6563852053570811,0.20901964889442848,0.4835372636262513,0.8785317018909898,0.01372905738896666,0.2017205419833772
FairAA_Adv,0.4770664608946602,19,0.6820082992594543,0.2526326128820028,0.5288097886540601,0.8953281423804226,0.03281348567729494,0.3741952910204418
FairAA_Adv,0.632455532033676,19,0.6199497208884509,0.23941074643351085,0.496551724137931,0.9119021134593993,0.013836303032125595,0.28761766699608415
FairAA_Adv,0.8384576003307075,19,0.551482783857161,0.2717871218881152,0.575528364849833,0.9157953281423804,0.04609938441110408,0.3349477080046199
FairAA_Adv,1.111558223377032,19,0.49447295603778807,0.30131006855160536,0.6171301446051168,0.9355951056729699,0.061367245276528384,0.39531066600466147
FairAA_Adv,1.473612599456155,19,0.6098007352303374,0.2641755005590221,0.48642936596218017,0.9123470522803114,0.020653602201733776,0.29065770900342613
FairAA_Adv,1.953594555468786,19,0.28844999733309173,1.0597447466516092,0.885984427141268,0.8822024471635149,0.24011324930702493,0.3131464169709943
FairAA_Adv,2.589915211478102,19,0.5285943424836637,0.2641298765639394,0.47630700778642937,0.9291434927697442,0.01764434889577684,0.028423207986634225
FairAA_Adv,3.433496875730229,19,-3.4010439849815217,2.7512743089323166,1.0,1.0,0.5,0.0154954589670524
FairAA_Adv,4.551848162211128,19,-2.369424381758724,2.7512743089323166,1.0,1.0,0.5,0.023647542053367943
FairAA_Adv,6.034466446811105,19,-1.0126421247862987,2.7512743089323166,1.0,1.0,0.5,0.022269167006015778
FairAA_Adv,7.999999999999999,19,-1.0494000939968768,2.7512743089323166,1.0,1.0,0.5,0.022738542000297457
FairAA_MMD,0.0,0,0.9775102779283815,1.1088626740550296,0.9933259176863182,0.9802002224694105,0.3151543169294636,1.4842555419891141
FairAA_MMD,0.5,0,0.977372101555494,1.0853727979976227,0.9834260289210235,0.9700778642936598,0.3098912629642806,0.4565354170044884
FairAA_MMD,0.7338996338110347,0,0.9772358696585574,1.0763979203811223,0.9834260289210235,0.9668520578420468,0.3078354374765379,0.5522833750001155
FairAA_MMD,1.077217345015942,0,0.9769446484088722,1.0612773573835412,0.9834260289210235,0.9535038932146831,0.30443524450861537,0.7489613330108114
FairAA_MMD,1.5811388300841898,0,0.9763656646287834,1.0398333964682975,0.9733036707452726,0.9470522803114572,0.2997187739639492,0.8990549159934744
FairAA_MMD,2.320794416806389,0,0.9752675162546094,1.0110302594712204,0.9698553948832036,0.9470522803114572,0.2934860877064459,0.7674357920186594
FairAA_MMD,3.4064603452898052,0,0.9735298756315695,0.9779629368343401,0.9664071190211345,0.9373748609566185,0.2862644990703085,0.8389040000038221
FairAA_MMD,4.999999999999999,0,0.9699683429779756,0.9274660435187004,0.9599555061179087,0.9171301446051169,0.27576248245648155,0.8605734170414507
FairAA_MMD,7.338996338110344,0,0.960923922928924,0.8243008701673266,0.9261401557285873,0.8968854282536152,0.2540588792726443,0.9131629999610595
FairAA_MMD,10.772173450159416,0,0.9456738996751098,0.7075534567803039,0.8897664071190212,0.853615127919911,0.23107006187968565,0.9059152500121854
FairAA_MMD,15.811388300841895,0,0.9184248607158185,0.558951454937372,0.842602892102336,0.8094549499443826,0.1996802594651977,0.9477799999876879
FairAA_MMD,23.207944168063882,0,0.9272225089472673,0.6090340450497191,0.8593993325917685,0.8469410456062292,0.21237312391512572,0.8645335829933174
FairAA_MMD,34.064603452898055,0,0.8777626280390665,0.4032645640070001,0.7655172413793103,0.739488320355951,0.17182316462592045,0.7678972500143573
FairAA_MMD,49.99999999999999,0,0.7872536045861829,0.17607412669598338,0.6711902113459398,0.574749721913237,0.10978336758860274,0.9328589590149932
FairAA_MMD,73.38996338110344,0,0.7322553194642685,0.09607468916157047,0.6235817575083427,0.5050055617352613,0.07958199901111332,0.660266834020149
FairAA_MMD,107.7217345015941,0,0.6857521573588461,0.05271075386657126,0.5759733036707454,0.42647385984427133,0.05778171935883613,0.9321044160169549
FairAA_MMD,158.11388300841895,0,0.6524998574829937,0.027246933184577105,0.5423804226918799,0.3719688542825361,0.041749449530938364,4.035304584016558
FairAA_MMD,232.07944168063884,0,0.6212465767273111,0.013426855452066011,0.5044493882091212,0.31902113459399334,0.02852368925542461,1.1365055000060238
FairAA_MMD,340.64603452898035,0,0.5927651913092711,0.006318803801657946,0.464182424916574,0.2741935483870968,0.018711607191728173,0.0075247909990139306
FairAA_MMD,499.99999999999994,0,0.5774497240198744,0.0030027781177477397,0.4761957730812013,0.2755283648498331,0.01227928507153761,0.6355164169799536
FairAA_MMD,0.0,1,0.9775102779283817,1.108862681900302,0.9896551724137931,0.9726362625139042,0.3151543196144403,1.395146291994024
FairAA_MMD,0.5,1,0.9773721015693783,1.0853728024590776,0.9793103448275862,0.9726362625139042,0.30989126442334813,0.46242120797978714
FairAA_MMD,0.7338996338110347,1,0.9772358696751317,1.0763979250011242,0.9793103448275862,0.9726362625139042,0.3078354387591171,0.577752125042025
FairAA_MMD,1.077217345015942,1,0.9769446485254969,1.0612773906249127,0.9758620689655171,0.9726362625139042,0.3044352503376902,0.7172687920392491
FairAA_MMD,1.5811388300841898,1,0.9763656646808911,1.0398334008735868,0.9689655172413794,0.9661846496106786,0.2997187759699529,0.83057829097379
FairAA_MMD,2.320794416806389,1,0.9752675163642446,1.0110302488541227,0.9622914349276975,0.9627363737486094,0.293486089942319,0.7602415829896927
FairAA_MMD,3.4064603452898052,1,0.9735298757507687,0.9779629415500684,0.9519466073414906,0.9592880978865406,0.28626450013050164,0.8532306669512764
FairAA_MMD,4.999999999999999,1,0.9699683431221892,0.9274660467390379,0.9484983314794215,0.936040044493882,0.27576248350804067,0.8581969999941066
FairAA_MMD,7.338996338110344,1,0.960923923047295,0.8243008720238258,0.9222469410456062,0.9022246941045606,0.25405887984069453,0.9521227909717709
FairAA_MMD,10.772173450159416,1,0.9456738994500412,0.7075534644954806,0.885650723025584,0.8621802002224694,0.23107006230989846,0.870274499990046
FairAA_MMD,15.811388300841895,1,0.9184248616841334,0.5589515044242004,0.835706340378198,0.8122358175750835,0.19968026245574214,0.88960108399624
FairAA_MMD,23.207944168063882,1,0.9272225094351763,0.6090340571267046,0.8690767519466075,0.8525027808676306,0.21237312568314623,0.9313003330025822
FairAA_MMD,34.064603452898055,1,0.8777626280781196,0.40326455888728563,0.728476084538376,0.7484983314794217,0.1718231658794298,0.7104660409968346
FairAA_MMD,49.99999999999999,1,0.787253606814293,0.1760741338749781,0.6709677419354838,0.6173526140155727,0.10978337670430988,0.9354677079827525
FairAA_MMD,73.38996338110344,1,0.7322553674345125,0.09607475148177308,0.6074527252502782,0.5411568409343716,0.07958201854537392,0.6999360000481829
FairAA_MMD,107.7217345015941,1,0.6857571020241453,0.052715468501105145,0.5630700778642936,0.45784204671857615,0.05778370921732614,0.8715301250340417
FairAA_MMD,158.11388300841895,1,0.6524999232120792,0.02724697605306997,0.5352614015572859,0.3793103448275862,0.04174947162410928,4.343613250006456
FairAA_MMD,232.07944168063884,1,0.6193060615916487,0.013280197081701028,0.5014460511679644,0.360511679644049,0.028447858917545935,1.0134753750171512
FairAA_MMD,340.64603452898035,1,0.5943892406944891,0.0064600067208431255,0.4803114571746384,0.27875417130144603,0.01855304803988629,0.061914583027828485
FairAA_MMD,499.99999999999994,1,0.5759075992832732,0.002998836896701662,0.4699666295884316,0.2378197997775306,0.012281945676288111,0.7409564999979921
FairAA_MMD,0.0,2,0.9775102779283812,1.1088626746465982,0.9933259176863182,0.9765294771968854,0.3151543176680342,1.053348042012658
FairAA_MMD,0.5,2,0.9773721015401953,1.0853727832501607,0.9901001112347053,0.9733036707452726,0.3098912612812508,0.5473181660054252
